date,o3_avg,o3_max,o3_min,pm10_avg,pm10_max,pm10_min,pm25_avg,pm25_max,pm25_min,uvi_avg,uvi_max,uvi_min,city,station_latitude,station_longitude,dominant_pollutant,current_overall_aqi,hour,day,month,day_of_week,is_weekend,aqi_lag_1,aqi_change_rate,aqi_rolling_mean_3,aqi_target,ingested_at
2026-06-11,32.0,32.0,32.0,57.4,57.4,57.4,50.4,50.4,50.4,,,,lahore,31.5204,74.3587,pm25,127,4,11,6,3,0,58.7,-14.139693356047706,58.33333333333334,47.0,2026-07-19 17:41:27.344846+00:00
2026-06-11,52.0,52.0,52.0,58.3,58.3,58.3,47.0,47.0,47.0,,,,lahore,31.5204,74.3587,pm25,125,5,11,6,3,0,50.4,-6.7460317460317425,52.03333333333334,42.6,2026-07-19 17:41:27.344846+00:00
2026-06-11,74.0,74.0,74.0,49.4,49.4,49.4,42.6,42.6,42.6,,,,lahore,31.5204,74.3587,pm25,124,6,11,6,3,0,47.0,-9.361702127659571,46.66666666666668,41.4,2026-07-19 17:41:27.344846+00:00
2026-06-11,105.0,105.0,105.0,51.3,51.3,51.3,41.4,41.4,41.4,,,,lahore,31.5204,74.3587,pm25,123,7,11,6,3,0,42.6,-2.8169014084507107,43.66666666666668,51.8,2026-07-19 17:41:27.344846+00:00
2026-06-11,136.0,136.0,136.0,98.7,98.7,98.7,51.8,51.8,51.8,,,,lahore,31.5204,74.3587,pm25,123,8,11,6,3,0,41.4,25.120772946859898,45.26666666666667,71.9,2026-07-19 17:41:27.344846+00:00
2026-06-11,167.0,167.0,167.0,182.5,182.5,182.5,71.9,71.9,71.9,,,,lahore,31.5204,74.3587,pm25,124,9,11,6,3,0,51.8,38.80308880308882,55.03333333333334,85.4,2026-07-19 17:41:27.344846+00:00
2026-06-11,196.0,196.0,196.0,239.3,239.3,239.3,85.4,85.4,85.4,,,,lahore,31.5204,74.3587,pm25,127,10,11,6,3,0,71.9,18.77607788595271,69.7,87.3,2026-07-19 17:41:27.344846+00:00
2026-06-11,214.0,214.0,214.0,258.0,258.0,258.0,87.3,87.3,87.3,,,,lahore,31.5204,74.3587,pm25,132,11,11,6,3,0,85.4,2.224824355971887,81.53333333333335,87.5,2026-07-19 17:41:27.344846+00:00
2026-06-11,211.0,211.0,211.0,279.4,279.4,279.4,87.5,87.5,87.5,,,,lahore,31.5204,74.3587,pm25,137,12,11,6,3,0,87.3,0.22909507445590246,86.73333333333335,92.4,2026-07-19 17:41:27.344846+00:00
2026-06-11,195.0,195.0,195.0,321.3,321.3,321.3,92.4,92.4,92.4,,,,lahore,31.5204,74.3587,pm25,143,13,11,6,3,0,87.5,5.600000000000007,89.06666666666668,98.3,2026-07-19 17:41:27.344846+00:00
2026-06-11,181.0,181.0,181.0,362.3,362.3,362.3,98.3,98.3,98.3,,,,lahore,31.5204,74.3587,pm25,149,14,11,6,3,0,92.4,6.385281385281376,92.73333333333335,103.6,2026-07-19 17:41:27.344846+00:00
2026-06-11,174.0,174.0,174.0,398.6,398.6,398.6,103.6,103.6,103.6,,,,lahore,31.5204,74.3587,pm25,162,15,11,6,3,0,98.3,5.391658189216681,98.10000000000001,105.9,2026-07-19 17:41:27.344846+00:00
2026-06-11,169.0,169.0,169.0,417.2,417.2,417.2,105.9,105.9,105.9,,,,lahore,31.5204,74.3587,pm25,173,16,11,6,3,0,103.6,2.2200772200772314,102.60000000000002,109.4,2026-07-19 17:41:27.344846+00:00
2026-06-11,140.0,140.0,140.0,369.7,369.7,369.7,109.4,109.4,109.4,,,,lahore,31.5204,74.3587,pm25,178,17,11,6,3,0,105.9,3.3050047214353158,106.30000000000001,114.6,2026-07-19 17:41:27.344846+00:00
2026-06-11,138.0,138.0,138.0,434.0,434.0,434.0,114.6,114.6,114.6,,,,lahore,31.5204,74.3587,pm25,173,18,11,6,3,0,109.4,4.753199268738563,109.96666666666668,129.9,2026-07-19 17:41:27.344846+00:00
2026-06-11,136.0,136.0,136.0,516.0,516.0,516.0,129.9,129.9,129.9,,,,lahore,31.5204,74.3587,pm25,164,19,11,6,3,0,114.6,13.350785340314147,117.96666666666668,151.8,2026-07-19 17:41:27.344846+00:00
2026-06-11,134.0,134.0,134.0,596.0,596.0,596.0,151.8,151.8,151.8,,,,lahore,31.5204,74.3587,pm25,164,20,11,6,3,0,129.9,16.85912240184758,132.10000000000002,154.1,2026-07-19 17:41:27.344846+00:00
2026-06-11,133.0,133.0,133.0,590.5,590.5,590.5,154.1,154.1,154.1,,,,lahore,31.5204,74.3587,pm25,167,21,11,6,3,0,151.8,1.5151515151515038,145.26666666666668,138.3,2026-07-19 17:41:27.344846+00:00
2026-06-11,132.0,132.0,132.0,501.1,501.1,501.1,138.3,138.3,138.3,,,,lahore,31.5204,74.3587,pm25,170,22,11,6,3,0,154.1,-10.253082414016863,148.0666666666667,113.6,2026-07-19 17:41:27.344846+00:00
2026-06-11,129.0,129.0,129.0,370.7,370.7,370.7,113.6,113.6,113.6,,,,lahore,31.5204,74.3587,pm25,173,23,11,6,3,0,138.3,-17.859725234996397,135.33333333333334,88.7,2026-07-19 17:41:27.344846+00:00
2026-06-12,122.0,122.0,122.0,256.1,256.1,256.1,88.7,88.7,88.7,,,,lahore,31.5204,74.3587,pm25,174,0,12,6,4,0,113.6,-21.919014084507037,113.53333333333335,68.9,2026-07-19 17:41:27.344846+00:00
2026-06-12,114.0,114.0,114.0,183.5,183.5,183.5,68.9,68.9,68.9,,,,lahore,31.5204,74.3587,pm25,175,1,12,6,4,0,88.7,-22.32243517474633,90.40000000000002,57.2,2026-07-19 17:41:27.344846+00:00
2026-06-12,106.0,106.0,106.0,152.7,152.7,152.7,57.2,57.2,57.2,,,,lahore,31.5204,74.3587,pm25,175,2,12,6,4,0,68.9,-16.9811320754717,71.60000000000001,56.0,2026-07-19 17:41:27.344846+00:00
2026-06-12,100.0,100.0,100.0,170.0,170.0,170.0,56.0,56.0,56.0,,,,lahore,31.5204,74.3587,pm25,174,3,12,6,4,0,57.2,-2.097902097902103,60.70000000000001,69.6,2026-07-19 17:41:27.344846+00:00
2026-06-12,95.0,95.0,95.0,250.5,250.5,250.5,69.6,69.6,69.6,,,,lahore,31.5204,74.3587,pm25,174,4,12,6,4,0,56.0,24.285714285714274,60.93333333333334,87.5,2026-07-19 17:41:27.344846+00:00
2026-06-12,92.0,92.0,92.0,344.6,344.6,344.6,87.5,87.5,87.5,,,,lahore,31.5204,74.3587,pm25,175,5,12,6,4,0,69.6,25.718390804597714,71.03333333333335,90.6,2026-07-19 17:41:27.344846+00:00
2026-06-12,94.0,94.0,94.0,348.3,348.3,348.3,90.6,90.6,90.6,,,,lahore,31.5204,74.3587,pm25,177,6,12,6,4,0,87.5,3.5428571428571365,82.56666666666668,97.3,2026-07-19 17:41:27.344846+00:00
2026-06-12,98.0,98.0,98.0,400.5,400.5,400.5,97.3,97.3,97.3,,,,lahore,31.5204,74.3587,pm25,183,7,12,6,4,0,90.6,7.395143487858722,91.80000000000001,102.2,2026-07-19 17:41:27.344846+00:00
2026-06-12,106.0,106.0,106.0,421.0,421.0,421.0,102.2,102.2,102.2,,,,lahore,31.5204,74.3587,pm25,190,8,12,6,4,0,97.3,5.035971223021589,96.7,99.2,2026-07-19 17:41:27.344846+00:00
2026-06-12,122.0,122.0,122.0,390.2,390.2,390.2,99.2,99.2,99.2,,,,lahore,31.5204,74.3587,pm25,197,9,12,6,4,0,102.2,-2.935420743639922,99.56666666666668,96.2,2026-07-19 17:41:27.344846+00:00
2026-06-12,142.0,142.0,142.0,366.9,366.9,366.9,96.2,96.2,96.2,,,,lahore,31.5204,74.3587,pm25,203,10,12,6,4,0,99.2,-3.0241935483870965,99.2,97.3,2026-07-19 17:41:27.344846+00:00
2026-06-12,155.0,155.0,155.0,391.2,391.2,391.2,97.3,97.3,97.3,,,,lahore,31.5204,74.3587,pm25,211,11,12,6,4,0,96.2,1.1434511434511374,97.56666666666668,100.1,2026-07-19 17:41:27.344846+00:00
2026-06-12,157.0,157.0,157.0,423.8,423.8,423.8,100.1,100.1,100.1,,,,lahore,31.5204,74.3587,pm25,219,12,12,6,4,0,97.3,2.877697841726616,97.86666666666667,106.2,2026-07-19 17:41:27.344846+00:00
2026-06-12,153.0,153.0,153.0,466.6,466.6,466.6,106.2,106.2,106.2,,,,lahore,31.5204,74.3587,pm25,227,13,12,6,4,0,100.1,6.093906093906103,101.2,112.7,2026-07-19 17:41:27.344846+00:00
2026-06-12,148.0,148.0,148.0,517.8,517.8,517.8,112.7,112.7,112.7,,,,lahore,31.5204,74.3587,pm25,236,14,12,6,4,0,106.2,6.120527306967985,106.33333333333333,119.2,2026-07-19 17:41:27.344846+00:00
2026-06-12,146.0,146.0,146.0,571.8,571.8,571.8,119.2,119.2,119.2,,,,lahore,31.5204,74.3587,pm25,245,15,12,6,4,0,112.7,5.767524401064773,112.7,121.5,2026-07-19 17:41:27.344846+00:00
2026-06-12,144.0,144.0,144.0,597.9,597.9,597.9,121.5,121.5,121.5,,,,lahore,31.5204,74.3587,pm25,255,16,12,6,4,0,119.2,1.9295302013422795,117.80000000000001,88.9,2026-07-19 17:41:27.344846+00:00
2026-06-12,122.0,122.0,122.0,627.7,627.7,627.7,88.9,88.9,88.9,,,,lahore,31.5204,74.3587,pm25,266,17,12,6,4,0,121.5,-26.831275720164605,109.86666666666667,91.3,2026-07-19 17:41:27.344846+00:00
2026-06-12,109.0,109.0,109.0,610.9,610.9,610.9,91.3,91.3,91.3,,,,lahore,31.5204,74.3587,pm25,282,18,12,6,4,0,88.9,2.6996625421822174,100.56666666666668,84.1,2026-07-19 17:41:27.344846+00:00
2026-06-12,90.0,90.0,90.0,497.3,497.3,497.3,84.1,84.1,84.1,,,,lahore,31.5204,74.3587,pm25,292,19,12,6,4,0,91.3,-7.886089813800661,88.10000000000001,76.4,2026-07-19 17:41:27.344846+00:00
2026-06-12,73.0,73.0,73.0,367.9,367.9,367.9,76.4,76.4,76.4,,,,lahore,31.5204,74.3587,pm25,291,20,12,6,4,0,84.1,-9.155766944114136,83.93333333333334,71.7,2026-07-19 17:41:27.344846+00:00
2026-06-12,59.0,59.0,59.0,302.7,302.7,302.7,71.7,71.7,71.7,,,,lahore,31.5204,74.3587,pm25,277,21,12,6,4,0,76.4,-6.1518324607329875,77.4,68.9,2026-07-19 17:41:27.344846+00:00
2026-06-12,46.0,46.0,46.0,244.0,244.0,244.0,68.9,68.9,68.9,,,,lahore,31.5204,74.3587,pm25,260,22,12,6,4,0,71.7,-3.9051603905160346,72.33333333333334,65.0,2026-07-19 17:41:27.344846+00:00
2026-06-12,39.0,39.0,39.0,197.0,197.0,197.0,65.0,65.0,65.0,,,,lahore,31.5204,74.3587,pm25,245,23,12,6,4,0,68.9,-5.660377358490574,68.53333333333335,57.4,2026-07-19 17:41:27.344846+00:00
2026-06-13,43.0,43.0,43.0,156.5,156.5,156.5,57.4,57.4,57.4,,,,lahore,31.5204,74.3587,pm25,235,0,13,6,5,1,65.0,-11.692307692307695,63.76666666666668,51.7,2026-07-19 17:41:27.344846+00:00
2026-06-13,53.0,53.0,53.0,133.2,133.2,133.2,51.7,51.7,51.7,,,,lahore,31.5204,74.3587,pm25,229,1,13,6,5,1,57.4,-9.930313588850167,58.03333333333334,52.0,2026-07-19 17:41:27.344846+00:00
2026-06-13,60.0,60.0,60.0,143.9,143.9,143.9,52.0,52.0,52.0,,,,lahore,31.5204,74.3587,pm25,226,2,13,6,5,1,51.7,0.580270793036745,53.70000000000001,55.3,2026-07-19 17:41:27.344846+00:00
2026-06-13,57.0,57.0,57.0,172.8,172.8,172.8,55.3,55.3,55.3,,,,lahore,31.5204,74.3587,pm25,225,3,13,6,5,1,52.0,6.3461538461538405,53.00000000000001,59.8,2026-07-19 17:41:27.344846+00:00
2026-06-13,51.0,51.0,51.0,197.9,197.9,197.9,59.8,59.8,59.8,,,,lahore,31.5204,74.3587,pm25,225,4,13,6,5,1,55.3,8.1374321880651,55.70000000000001,39.6,2026-07-19 17:41:27.344846+00:00
2026-06-13,92.0,92.0,92.0,143.4,143.4,143.4,39.6,39.6,39.6,,,,lahore,31.5204,74.3587,pm25,222,5,13,6,5,1,59.8,-33.77926421404682,51.566666666666684,33.2,2026-07-19 17:41:27.344846+00:00
2026-06-13,95.0,95.0,95.0,109.7,109.7,109.7,33.2,33.2,33.2,,,,lahore,31.5204,74.3587,pm25,210,6,13,6,5,1,39.6,-16.16161616161616,44.20000000000001,29.8,2026-07-19 17:41:27.344846+00:00
2026-06-13,99.0,99.0,99.0,96.6,96.6,96.6,29.8,29.8,29.8,,,,lahore,31.5204,74.3587,pm25,199,7,13,6,5,1,33.2,-10.240963855421692,34.20000000000001,24.2,2026-07-19 17:41:27.344846+00:00
2026-06-13,107.0,107.0,107.0,67.1,67.1,67.1,24.2,24.2,24.2,,,,lahore,31.5204,74.3587,pm25,192,8,13,6,5,1,29.8,-18.791946308724835,29.066666666666677,22.5,2026-07-19 17:41:27.344846+00:00
2026-06-13,122.0,122.0,122.0,66.6,66.6,66.6,22.5,22.5,22.5,,,,lahore,31.5204,74.3587,pm25,185,9,13,6,5,1,24.2,-7.0247933884297495,25.50000000000001,33.5,2026-07-19 17:41:27.344846+00:00
2026-06-13,139.0,139.0,139.0,130.9,130.9,130.9,33.5,33.5,33.5,,,,lahore,31.5204,74.3587,pm25,178,10,13,6,5,1,22.5,48.888888888888886,26.733333333333345,35.5,2026-07-19 17:41:27.344846+00:00
2026-06-13,153.0,153.0,153.0,142.0,142.0,142.0,35.5,35.5,35.5,,,,lahore,31.5204,74.3587,pm25,173,11,13,6,5,1,33.5,5.970149253731343,30.50000000000001,37.5,2026-07-19 17:41:27.344846+00:00
2026-06-13,158.0,158.0,158.0,152.7,152.7,152.7,37.5,37.5,37.5,,,,lahore,31.5204,74.3587,pm25,168,12,13,6,5,1,35.5,5.633802816901409,35.50000000000001,38.0,2026-07-19 17:41:27.344846+00:00
2026-06-13,160.0,160.0,160.0,153.2,153.2,153.2,38.0,38.0,38.0,,,,lahore,31.5204,74.3587,pm25,162,13,13,6,5,1,37.5,1.3333333333333335,37.00000000000001,38.3,2026-07-19 17:41:27.344846+00:00
2026-06-13,159.0,159.0,159.0,153.2,153.2,153.2,38.3,38.3,38.3,,,,lahore,31.5204,74.3587,pm25,156,14,13,6,5,1,38.0,0.7894736842105189,37.933333333333344,37.6,2026-07-19 17:41:27.344846+00:00
2026-06-13,160.0,160.0,160.0,147.6,147.6,147.6,37.6,37.6,37.6,,,,lahore,31.5204,74.3587,pm25,152,15,13,6,5,1,38.3,-1.8276762402088662,37.966666666666676,37.1,2026-07-19 17:41:27.344846+00:00
2026-06-13,160.0,160.0,160.0,142.5,142.5,142.5,37.1,37.1,37.1,,,,lahore,31.5204,74.3587,pm25,148,16,13,6,5,1,37.6,-1.3297872340425532,37.66666666666668,19.3,2026-07-19 17:41:27.344846+00:00
2026-06-13,137.0,137.0,137.0,36.9,36.9,36.9,19.3,19.3,19.3,,,,lahore,31.5204,74.3587,pm25,139,17,13,6,5,1,37.1,-47.97843665768194,31.333333333333343,18.1,2026-07-19 17:41:27.344846+00:00
2026-06-13,120.0,120.0,120.0,35.0,35.0,35.0,18.1,18.1,18.1,,,,lahore,31.5204,74.3587,pm25,132,18,13,6,5,1,19.3,-6.217616580310877,24.833333333333343,21.1,2026-07-19 17:41:27.344846+00:00
2026-06-13,96.0,96.0,96.0,33.5,33.5,33.5,21.1,21.1,21.1,,,,lahore,31.5204,74.3587,pm25,124,19,13,6,5,1,18.1,16.574585635359114,19.50000000000001,27.1,2026-07-19 17:41:27.344846+00:00
2026-06-13,74.0,74.0,74.0,37.8,37.8,37.8,27.1,27.1,27.1,,,,lahore,31.5204,74.3587,pm25,118,20,13,6,5,1,21.1,28.436018957345972,22.100000000000012,31.4,2026-07-19 17:41:27.344846+00:00
2026-06-13,56.0,56.0,56.0,41.4,41.4,41.4,31.4,31.4,31.4,,,,lahore,31.5204,74.3587,pm25,113,21,13,6,5,1,27.1,15.867158671586704,26.533333333333342,35.2,2026-07-19 17:41:27.344846+00:00
2026-06-13,40.0,40.0,40.0,44.9,44.9,44.9,35.2,35.2,35.2,,,,lahore,31.5204,74.3587,pm25,109,22,13,6,5,1,31.4,12.101910828025492,31.233333333333345,40.4,2026-07-19 17:41:27.344846+00:00
2026-06-13,27.0,27.0,27.0,51.3,51.3,51.3,40.4,40.4,40.4,,,,lahore,31.5204,74.3587,pm25,105,23,13,6,5,1,35.2,14.77272727272726,35.66666666666668,47.1,2026-07-19 17:41:27.344846+00:00
2026-06-14,17.0,17.0,17.0,59.6,59.6,59.6,47.1,47.1,47.1,,,,lahore,31.5204,74.3587,pm25,102,0,14,6,6,1,40.4,16.58415841584159,40.90000000000001,51.6,2026-07-19 17:41:27.344846+00:00
2026-06-14,9.0,9.0,9.0,65.0,65.0,65.0,51.6,51.6,51.6,,,,lahore,31.5204,74.3587,pm25,101,1,14,6,6,1,47.1,9.554140127388534,46.366666666666674,51.6,2026-07-19 17:41:27.344846+00:00
2026-06-14,4.0,4.0,4.0,65.2,65.2,65.2,51.6,51.6,51.6,,,,lahore,31.5204,74.3587,pm25,101,2,14,6,6,1,51.6,0.0,50.1,52.6,2026-07-19 17:41:27.344846+00:00
2026-06-14,0.0,0.0,0.0,67.5,67.5,67.5,52.6,52.6,52.6,,,,lahore,31.5204,74.3587,pm25,101,3,14,6,6,1,51.6,1.937984496124031,51.933333333333344,54.0,2026-07-19 17:41:27.344846+00:00
2026-06-14,0.0,0.0,0.0,71.2,71.2,71.2,54.0,54.0,54.0,,,,lahore,31.5204,74.3587,pm25,101,4,14,6,6,1,52.6,2.661596958174902,52.73333333333335,44.4,2026-07-19 17:41:27.344846+00:00
2026-06-14,15.0,15.0,15.0,63.6,63.6,63.6,44.4,44.4,44.4,,,,lahore,31.5204,74.3587,pm25,100,5,14,6,6,1,54.0,-17.777777777777782,50.33333333333334,42.3,2026-07-19 17:41:27.344846+00:00
2026-06-14,40.0,40.0,40.0,59.1,59.1,59.1,42.3,42.3,42.3,,,,lahore,31.5204,74.3587,pm25,101,6,14,6,6,1,44.4,-4.7297297297297325,46.90000000000001,36.7,2026-07-19 17:41:27.344846+00:00
2026-06-14,76.0,76.0,76.0,64.7,64.7,64.7,36.7,36.7,36.7,,,,lahore,31.5204,74.3587,pm25,102,7,14,6,6,1,42.3,-13.238770685579185,41.13333333333335,32.1,2026-07-19 17:41:27.344846+00:00
2026-06-14,109.0,109.0,109.0,65.0,65.0,65.0,32.1,32.1,32.1,,,,lahore,31.5204,74.3587,pm25,103,8,14,6,6,1,36.7,-12.534059945504088,37.03333333333334,27.7,2026-07-19 17:41:27.344846+00:00
2026-06-14,134.0,134.0,134.0,57.7,57.7,57.7,27.7,27.7,27.7,,,,lahore,31.5204,74.3587,pm25,103,9,14,6,6,1,32.1,-13.707165109034275,32.16666666666668,24.6,2026-07-19 17:41:27.344846+00:00
2026-06-14,156.0,156.0,156.0,53.0,53.0,53.0,24.6,24.6,24.6,,,,lahore,31.5204,74.3587,pm25,104,10,14,6,6,1,27.7,-11.191335740072194,28.133333333333344,21.3,2026-07-19 17:41:27.344846+00:00
2026-06-14,173.0,173.0,173.0,46.1,46.1,46.1,21.3,21.3,21.3,,,,lahore,31.5204,74.3587,pm25,103,11,14,6,6,1,24.6,-13.414634146341465,24.533333333333342,18.9,2026-07-19 17:41:27.344846+00:00
2026-06-14,183.0,183.0,183.0,40.0,40.0,40.0,18.9,18.9,18.9,,,,lahore,31.5204,74.3587,pm25,102,12,14,6,6,1,21.3,-11.267605633802827,21.60000000000001,18.7,2026-07-19 17:41:27.344846+00:00
2026-06-14,187.0,187.0,187.0,38.5,38.5,38.5,18.7,18.7,18.7,,,,lahore,31.5204,74.3587,pm25,100,13,14,6,6,1,18.9,-1.0582010582010546,19.633333333333344,19.1,2026-07-19 17:41:27.344846+00:00
2026-06-14,189.0,189.0,189.0,38.3,38.3,38.3,19.1,19.1,19.1,,,,lahore,31.5204,74.3587,pm25,98,14,14,6,6,1,18.7,2.1390374331550914,18.90000000000001,20.0,2026-07-19 17:41:27.344846+00:00
2026-06-14,193.0,193.0,193.0,39.7,39.7,39.7,20.0,20.0,20.0,,,,lahore,31.5204,74.3587,pm25,123,15,14,6,6,1,19.1,4.712041884816746,19.266666666666676,20.7,2026-07-19 17:41:27.344846+00:00
2026-06-14,195.0,195.0,195.0,40.4,40.4,40.4,20.7,20.7,20.7,,,,lahore,31.5204,74.3587,pm25,148,16,14,6,6,1,20.0,3.499999999999996,19.93333333333334,18.5,2026-07-19 17:41:27.344846+00:00
2026-06-14,175.0,175.0,175.0,36.8,36.8,36.8,18.5,18.5,18.5,,,,lahore,31.5204,74.3587,pm25,162,17,14,6,6,1,20.7,-10.628019323671495,19.733333333333345,19.8,2026-07-19 17:41:27.344846+00:00
2026-06-14,138.0,138.0,138.0,36.6,36.6,36.6,19.8,19.8,19.8,,,,lahore,31.5204,74.3587,pm25,169,18,14,6,6,1,18.5,7.02702702702703,19.666666666666675,37.0,2026-07-19 17:41:27.344846+00:00
2026-06-14,88.0,88.0,88.0,49.8,49.8,49.8,37.0,37.0,37.0,,,,lahore,31.5204,74.3587,pm25,166,19,14,6,6,1,19.8,86.86868686868686,25.10000000000001,53.8,2026-07-19 17:41:27.344846+00:00
2026-06-14,47.0,47.0,47.0,67.5,67.5,67.5,53.8,53.8,53.8,,,,lahore,31.5204,74.3587,pm25,152,20,14,6,6,1,37.0,45.405405405405396,36.866666666666674,70.5,2026-07-19 17:41:27.344846+00:00
2026-06-14,27.0,27.0,27.0,84.8,84.8,84.8,70.5,70.5,70.5,,,,lahore,31.5204,74.3587,pm25,124,21,14,6,6,1,53.8,31.040892193308554,53.76666666666667,78.7,2026-07-19 17:41:27.344846+00:00
2026-06-14,18.0,18.0,18.0,92.9,92.9,92.9,78.7,78.7,78.7,,,,lahore,31.5204,74.3587,pm25,101,22,14,6,6,1,70.5,11.631205673758869,67.66666666666667,77.5,2026-07-19 17:41:27.344846+00:00
2026-06-14,12.0,12.0,12.0,92.2,92.2,92.2,77.5,77.5,77.5,,,,lahore,31.5204,74.3587,pm25,105,23,14,6,6,1,78.7,-1.5247776365946668,75.56666666666668,75.7,2026-07-19 17:41:27.344846+00:00
2026-06-15,6.0,6.0,6.0,90.6,90.6,90.6,75.7,75.7,75.7,,,,lahore,31.5204,74.3587,pm25,109,0,15,6,0,0,77.5,-2.3225806451612865,77.30000000000001,75.9,2026-07-19 17:41:27.344846+00:00
2026-06-15,3.0,3.0,3.0,91.0,91.0,91.0,75.9,75.9,75.9,,,,lahore,31.5204,74.3587,pm25,112,1,15,6,0,0,75.7,0.26420079260238155,76.36666666666667,79.2,2026-07-19 17:41:27.344846+00:00
2026-06-15,3.0,3.0,3.0,93.8,93.8,93.8,79.2,79.2,79.2,,,,lahore,31.5204,74.3587,pm25,115,2,15,6,0,0,75.9,4.347826086956517,76.93333333333335,78.7,2026-07-19 17:41:27.344846+00:00
2026-06-15,3.0,3.0,3.0,91.0,91.0,91.0,78.7,78.7,78.7,,,,lahore,31.5204,74.3587,pm25,117,3,15,6,0,0,79.2,-0.6313131313131313,77.93333333333334,70.5,2026-07-19 17:41:27.344846+00:00
2026-06-15,6.0,6.0,6.0,80.6,80.6,80.6,70.5,70.5,70.5,,,,lahore,31.5204,74.3587,pm25,120,4,15,6,0,0,78.7,-10.419313850063535,76.13333333333334,51.8,2026-07-19 17:41:27.344846+00:00
2026-06-15,51.0,51.0,51.0,61.7,61.7,61.7,51.8,51.8,51.8,,,,lahore,31.5204,74.3587,pm25,122,5,15,6,0,0,70.5,-26.524822695035468,67.00000000000001,52.6,2026-07-19 17:41:27.344846+00:00
2026-06-15,70.0,70.0,70.0,60.1,60.1,60.1,52.6,52.6,52.6,,,,lahore,31.5204,74.3587,pm25,123,6,15,6,0,0,51.8,1.5444015444015529,58.30000000000001,49.4,2026-07-19 17:41:27.344846+00:00
2026-06-15,98.0,98.0,98.0,56.6,56.6,56.6,49.4,49.4,49.4,,,,lahore,31.5204,74.3587,pm25,124,7,15,6,0,0,52.6,-6.083650190114074,51.26666666666667,37.5,2026-07-19 17:41:27.344846+00:00
2026-06-15,126.0,126.0,126.0,45.4,45.4,45.4,37.5,37.5,37.5,,,,lahore,31.5204,74.3587,pm25,125,8,15,6,0,0,49.4,-24.08906882591093,46.50000000000001,30.4,2026-07-19 17:41:27.344846+00:00
2026-06-15,156.0,156.0,156.0,35.7,35.7,35.7,30.4,30.4,30.4,,,,lahore,31.5204,74.3587,pm25,126,9,15,6,0,0,37.5,-18.933333333333337,39.100000000000016,26.7,2026-07-19 17:41:27.344846+00:00
2026-06-15,187.0,187.0,187.0,32.1,32.1,32.1,26.7,26.7,26.7,,,,lahore,31.5204,74.3587,pm25,126,10,15,6,0,0,30.4,-12.171052631578945,31.533333333333342,26.4,2026-07-19 17:41:27.344846+00:00
2026-06-15,207.0,207.0,207.0,38.6,38.6,38.6,26.4,26.4,26.4,,,,lahore,31.5204,74.3587,pm25,126,11,15,6,0,0,26.7,-1.1235955056179803,27.833333333333343,27.8,2026-07-19 17:41:27.344846+00:00
2026-06-15,210.0,210.0,210.0,49.2,49.2,49.2,27.8,27.8,27.8,,,,lahore,31.5204,74.3587,pm25,127,12,15,6,0,0,26.4,5.303030303030312,26.96666666666668,29.3,2026-07-19 17:41:27.344846+00:00
2026-06-15,203.0,203.0,203.0,56.5,56.5,56.5,29.3,29.3,29.3,,,,lahore,31.5204,74.3587,pm25,128,13,15,6,0,0,27.8,5.39568345323741,27.833333333333343,30.3,2026-07-19 17:41:27.344846+00:00
2026-06-15,197.0,197.0,197.0,58.6,58.6,58.6,30.3,30.3,30.3,,,,lahore,31.5204,74.3587,pm25,134,14,15,6,0,0,29.3,3.4129692832764507,29.133333333333344,31.8,2026-07-19 17:41:27.344846+00:00
2026-06-15,200.0,200.0,200.0,61.9,61.9,61.9,31.8,31.8,31.8,,,,lahore,31.5204,74.3587,pm25,158,15,15,6,0,0,30.3,4.9504950495049505,30.46666666666668,34.9,2026-07-19 17:41:27.344846+00:00
2026-06-15,204.0,204.0,204.0,70.3,70.3,70.3,34.9,34.9,34.9,,,,lahore,31.5204,74.3587,pm25,174,16,15,6,0,0,31.8,9.748427672955968,32.33333333333334,48.0,2026-07-19 17:41:27.344846+00:00
2026-06-15,207.0,207.0,207.0,102.2,102.2,102.2,48.0,48.0,48.0,,,,lahore,31.5204,74.3587,pm25,187,17,15,6,0,0,34.9,37.535816618911184,38.23333333333334,49.7,2026-07-19 17:41:27.344846+00:00
2026-06-15,181.0,181.0,181.0,96.2,96.2,96.2,49.7,49.7,49.7,,,,lahore,31.5204,74.3587,pm25,195,18,15,6,0,0,48.0,3.5416666666666727,44.20000000000001,47.7,2026-07-19 17:41:27.344846+00:00
2026-06-15,146.0,146.0,146.0,74.0,74.0,74.0,47.7,47.7,47.7,,,,lahore,31.5204,74.3587,pm25,194,19,15,6,0,0,49.7,-4.0241448692152915,48.466666666666676,45.3,2026-07-19 17:41:27.344846+00:00
2026-06-15,116.0,116.0,116.0,67.8,67.8,67.8,45.3,45.3,45.3,,,,lahore,31.5204,74.3587,pm25,184,20,15,6,0,0,47.7,-5.0314465408805145,47.566666666666684,44.1,2026-07-19 17:41:27.344846+00:00
2026-06-15,100.0,100.0,100.0,65.9,65.9,65.9,44.1,44.1,44.1,,,,lahore,31.5204,74.3587,pm25,169,21,15,6,0,0,45.3,-2.6490066225165467,45.70000000000001,44.4,2026-07-19 17:41:27.344846+00:00
